title	href	dek	author	publish_date	thumbnail	sponsor
A Signature Scent Is Your Secret Style Weapon	https://www.esquire.com/style/grooming/advice/a39770/how-to-choose-the-perfect-mens-fragrance/	It's the accessory you never knew you wanted. Here's how to find a great one.	Scott Christian	2015-12-16T20:14:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/50/1024x512/landscape-1449609339-anchorman-cologe.jpg?resize=480:*	
10 Gifts for the Well-Groomed Man	https://www.esquire.com/style/grooming/g2540/gifts-for-the-well-groomed-man/	Everything he needs, from the perfect scent to essential picks for his morning routine.	Esquire Editors	2015-12-16T18:42:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/49/1600x800/landscape-1449273725-grooming-gifts.jpg?resize=480:*	Hugo Boss
This Strange Spanish Man Cuts Hair with Fire and Swords	https://www.esquire.com/style/grooming/news/a40202/man-cuts-hair-with-fire-and-swords/	And it's just as batsh*t as you'd expect.	Jonathan Evans	2015-12-04T18:28:17Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/49/1600x800/landscape-1449252481-alberto.jpg?resize=480:*	
Here's Why So Many Non-Red Haired Men Have Red Beards	https://www.esquire.com/style/grooming/news/a40153/red-beards/	It's science!	Jonathan Evans	2015-12-02T22:50:59Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/49/1600x800/landscape-1449089559-fassbender-red-beard.jpg?resize=480:*	
Here's a Quick Beard Lesson From Paul Ryan and David Letterman	https://www.esquire.com/style/grooming/news/a40128/paul-ryan-david-letterman-beards/	Please take your seats for Facial Hair 101.	Matt Miller	2015-12-02T15:00:02Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/49/1600x800/landscape-1449016320-beards-letterman-ryan.jpg?resize=480:*	
Here's the Glorious, New Government-Decreed Hair Cut In North Korea	https://www.esquire.com/style/grooming/news/a40074/north-korea-kim-jong-un-hair/	Become a symbol of style and beauty, just like supreme leader Kim Jong Un.	Matt Miller	2015-11-30T16:50:18Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/49/980x490/landscape-1448896494-kim-jong-un.jpg?resize=480:*	
This Blind Barber Just Won a $100,000 Wrongful Termination Suit	https://www.esquire.com/style/grooming/a39574/legally-blind-barber-joel-nixon/	Joel Nixon is an inspiration.	Michael Sebastian	2015-11-09T21:31:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/46/2048x1024/landscape-1447100308-blind-barber.jpg?resize=480:*	
Watch 100 Years of Men's Hairstyles in Less Than 2 Minutes	https://www.esquire.com/style/grooming/a39379/100-years-of-mens-hairstyles/	This is fascinating.	Diana Bruk	2015-11-02T23:21:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/45/1600x800/landscape-1446504790-100-years-hair.jpg?resize=480:*	
A Brief History of the Much-Maligned Soul Patch	https://www.esquire.com/style/grooming/a39367/soul-patch-video/	From its actually-kind-of-cool beginnings to its more tragic current circumstances.	Jonathan Evans	2015-11-02T19:42:07Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/45/1600x800/landscape-1446491603-soul-patch.jpg?resize=480:*	
Meet the Barber Who Works With Some of the NBA's Biggest Stars	https://www.esquire.com/style/grooming/a39357/jayr-nba-barber/	How L.A.-based clipper-man JayR Mallari went from working in his garage to trimming the hair of MVPs.	Jonathan Evans	2015-11-02T17:22:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/45/1600x800/landscape-1446483615-jayr-barber.jpg?resize=480:*	
Men Now Care More About Their Hair Than Women	https://www.esquire.com/style/grooming/news/a39295/hair-trends-google/	And more revelations from Google's 2015 grooming report. (Heads up: the man bun isn't going anywhere.)	Jonathan Evans	2015-10-30T13:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/44/1600x800/landscape-1446214341-leto-2.jpg?resize=480:*	
Jacob deGrom: The Man, the Mane, the Legend	https://www.esquire.com/style/grooming/news/a39252/jacob-degrom-hair/	The New York Mets pitcher has the best head of hair in baseball. So why's he considering cutting it?	Joseph Trezza	2015-10-28T21:47:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/44/1600x800/landscape-1446066549-degrom.jpg?resize=480:*	
We Were Almost Shaving with Lasers, But Reality Got in the Way	https://www.esquire.com/style/grooming/news/a38847/skarp-laser-shut-down/	The Skarp razor supposedly cuts hairs with a beam of light, but Kickstarter says it just doesn't work.	Jonathan Evans	2015-10-14T16:17:56Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/42/1600x800/landscape-1444837332-skarp.jpg?resize=480:*	
These Friendly Bearded Men Were Mistaken for ISIS	https://www.esquire.com/style/grooming/news/a38760/bearded-villains-not-isis-2/	They're called the Bearded Villains, but they're actually pretty nice guys.	Michael Sebastian	2015-10-12T16:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/42/1600x800/landscape-1444668707-bearded-villains.jpg?resize=480:*	
Jeremy Lin's New Haircut Is Hilariously '90s Schoolboy	https://www.esquire.com/style/grooming/a38717/jeremy-lin-bowl-cut/	With a dose of Macklemore.	Esquire Editors	2015-10-09T18:15:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/41/3200x1600/landscape-1444410003-jeremy-lin-haircut.jpg?resize=480:*	
Please Don't Do This to Your Beard	https://www.esquire.com/style/grooming/a38606/beard-mustache-championships/	Leave the insane facial topiary to the experts.	Jonathan Evans	2015-10-06T20:43:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/41/1600x800/landscape-1444157153-world-beard-mustache-competition.jpg?resize=480:*	
Beard Transplants Are a Thing Now	https://www.esquire.com/style/grooming/news/a38445/beard-transplants/	More and more men are going the surgical route to beef up their facial hair.	Jonathan Evans	2015-10-01T15:02:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/40/1600x800/landscape-1443710863-beard.jpg?resize=480:*	
Robert Pattinson's Wild Beard Defies All Grooming Logic	https://www.esquire.com/style/grooming/news/a38390/robert-pattinson-beard/	The actor's mountain man scruff actually looks pretty good. Go figure.	Jonathan Evans	2015-09-30T16:35:08Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/40/2048x1024/landscape-1443564356-gettyimages-490115572.jpg?resize=480:*	
Matt Damon's Ponytail Was Faker Than His 'Ocean's 13' Nose	https://www.esquire.com/style/grooming/news/a38334/matt-damon-man-bun/	"It still inspired quite the reaction—and the term ""lady sandwich."""	Matt Miller	2015-09-28T20:54:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/40/980x490/landscape-1443471436-matt-damon-pony-tail.png?resize=480:*	
A Word of Advice for Those Considering Man Braids	https://www.esquire.com/style/grooming/a38263/man-braids/	Because really, that's all it takes.	Jonathan Evans	2015-09-25T19:00:02Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/39/1024x512/landscape-1443199796-screen-shot-2015-09-25-at-124926-pm.png?resize=480:*	
Your Complete Guide to Grooming	https://www.esquire.com/style/grooming/advice/g2397/your-complete-guide-to-grooming/	It's about time you knew how to shine your shoes the right way.		2015-09-25T15:46:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/39/2560x1280/landscape-1441989850-independent-man-shoe-shine.jpg?resize=480:*	Ford F-150
Leonardo DiCaprio Looks Like a Whole New Man (Sort of)	https://www.esquire.com/style/grooming/a38184/leonardo-dicaprio-shave-haircut/	Really, he just looks like himself again after losing the long hair and beard.	Jonathan Evans	2015-09-24T13:51:04Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/39/1600x800/landscape-1443046318-leonardo-dicaprio-haircut-shave.jpg?resize=480:*	
Here's How to Exfoliate Your Face with Volcanic Rock	https://www.esquire.com/style/grooming/a38066/harrys-face-wash/	With a little help from the latest release from grooming brand Harry's	Jonathan Evans	2015-09-18T20:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/38/1600x800/landscape-1442605621-harrys-07-21-15-01.jpg?resize=480:*	
How to Shave With a Straight Razor	https://www.esquire.com/style/grooming/how-to/g2382/how-to-shave-with-a-straight-razor/	Get the closest shave of your life in eight illustrated steps.	Hans Aschim	2015-09-17T15:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/38/2560x1280/landscape-1442257336-independent-man-razor.jpeg?resize=480:*	Ford F-150
How to Quickly and Expertly Iron a Shirt	https://www.esquire.com/style/grooming/how-to/a37918/how-to-quickly-iron-a-dress-shirt/	You only get one chance at a first impression.	Hans Aschim	2015-09-15T14:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/38/2560x1280/landscape-1442246707-independent-man-iron.jpg?resize=480:*	Ford F-150
How to Shine Your Shoes in 4 Easy Steps	https://www.esquire.com/style/grooming/how-to/a37874/how-to-shine-shoes-illustrated-steps/	An illustrated guide to keeping your hard bottoms and work boots looking sharp and lasting long.	Hans Aschim	2015-09-14T14:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/39/2560x1280/landscape-1441989850-independent-man-shoe-shine.jpg?resize=480:*	Ford F-150
This Is the One Grooming Fail Women Hate More Than Bad Breath	https://www.esquire.com/style/grooming/a37733/nose-hairs-are-the-worst-grooming-fail/	And how to avoid it.	Scott Christian	2015-09-08T16:55:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/37/4000x2000/landscape-1441732893-gettyimages-548554167.jpg?resize=480:*	
5 Ways to Take Better Care of Your Feet	https://www.esquire.com/style/grooming/a37607/how-to-take-care-of-your-feet/	How to attend to the most abused extremity.	Rodney Cutler	2015-09-03T14:00:02Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/36/4000x2000/landscape-1441228704-esq090115maintenance001.jpg?resize=480:*	
5 Men's Haircuts That Will Never Go Out of Style	https://www.esquire.com/style/grooming/a37588/5-mens-haircuts-that-will-never-go-out-of-style-090215/	Trends come and go. These cuts last forever.	Sam Parker	2015-09-02T16:37:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/36/2560x1280/landscape-1441210370-gettyimages-167861280.jpg?resize=480:*	
The Esquire Guide to Manscaping	https://www.esquire.com/style/grooming/a36565/manscaping-guide/	You might not like talking about it, but you need it.	Adam Baidawi	2015-08-13T14:51:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/33/1600x800/landscape-1439331781-maxresdefault.jpg?resize=480:*	
The Sudden, Painful Death Of The Goatee	https://www.esquire.com/style/grooming/a36888/death-of-the-goatee/	The Gift, David Brent, and how a once-cool look became shorthand for creepy loser.	Sam Parker	2015-08-05T13:45:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/32/980x490/landscape-1438698314-the-gift.jpg?resize=480:*	
In Honor of Movember: The Best Mustaches of All Time	https://www.esquire.com/style/grooming/a31880/movember-best-mustaches-of-all-time/	Our favorite mustaches over the years.	The Fashion Editors	2015-08-05T04:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/1024x512/54d450a4d01bd_-_esq-movember-share.jpg?resize=480:*	
7 Steps to Getting the Perfect Haircut	https://www.esquire.com/style/grooming/a36563/perfect-haircut/	Our favorite barber on how to achieve follicular satisfaction.	Adam Baidawi	2015-07-29T14:32:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/31/1600x800/landscape-1438180073-stocksy-txp7ef50b30gzw000-medium-245274-1.jpg?resize=480:*	
Watch Brave Men Let Their Girlfriends Cut Their Hair	https://www.esquire.com/style/grooming/a36653/very-brave-couples-give-each-other-haircuts/	This could end badly.	Rebecca Rose	2015-07-24T11:57:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/30/2048x1024/landscape-1437753272-screen-shot-2015-07-24-at-1130.jpg?resize=480:*	
These Are the 4 Best Shampoo Hacks in the World	https://www.esquire.com/style/grooming/a36609/shampoo-hacks/	Basically, you'll never have to buy another product again.	Lucy Partington	2015-07-23T15:12:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/30/1024x512/landscape-1437601997-banho-wwwrevistadehistoriacombr.jpg?resize=480:*	
6 Grooming Gadgets That Will Make You More Handsome Now	https://www.esquire.com/style/grooming/g2262/improve-your-face/	Your and your bathroom routine will never be the same again.	Johnny Davis	2015-07-21T14:52:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/30/1600x800/landscape-1437487842-bathroom-1.jpg?resize=480:*	
17 Ways You're Annoying Your Barber Without Even Realizing It	https://www.esquire.com/style/grooming/a36496/17-ways-youre-annoying-your-barber/	They hold the key to your entire look. Best to keep them on your side.	Sam Parker	2015-07-17T15:16:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/29/1024x512/landscape-1437146134-vanilla-ice-9.jpg?resize=480:*	
Watch This Man Go From Baby Face to Bushy Beard in One Year	https://www.esquire.com/style/grooming/a36423/beard-time-lapse-video/	He captured the follicular growth with 365 days of beard selfies.	Diana Bruk	2015-07-14T20:55:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/29/768x384/landscape-1436899546-beard.jpg?resize=480:*	
These 7 All-Star Beards Are in a League of Their Own	https://www.esquire.com/style/grooming/news/a36422/mlb-all-star-games-best-beards/	Counting down the 7 best beards on baseball All-Stars from Bryce Harper to Kelvin Herrera.	Joe Trezza	2015-07-14T18:46:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/29/4000x2000/landscape-1436897616-gettyimages-472921312.jpg?resize=480:*	
The 9 Haircuts No Man Should Ever Have	https://www.esquire.com/style/grooming/news/a36384/9-haircuts-no/	You know the mullet's in there. But what else?	Sam Parker	2015-07-14T16:25:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/29/1600x800/landscape-1436888298-shia-1.jpg?resize=480:*	
Grooming Products That Promise a Sweat-Free Summer	https://www.esquire.com/style/grooming/a36255/no-sweat-0815/	A full-body guide to grooming products to keep you cool in the heat.	Rodney Cutler	2015-07-08T15:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/28/3200x1600/landscape-1436310041-esq080115maintenance001.jpg?resize=480:*	
18 Guys Matt Damon Looks Like With His New Ponytail	https://www.esquire.com/style/grooming/news/a36154/matt-damon-ponytail/	His classic, clean cut look is gone.	Esquire Editors	2015-07-02T16:24:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/27/980x490/landscape-1435851979-matt-damon-ponytail-index.jpg?resize=480:*	
The One Haircut That All Women Love on Their Men	https://www.esquire.com/style/grooming/a36003/this-is-the-one-haircut-all-women-love-on-men/	According to five fashionable women, this haircut is guaranteed to attract female attention.	Stelios Phili	2015-06-25T21:19:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/26/1600x800/landscape-1435262970-beckham-1.jpg?resize=480:*	
Finally, Someone Made Beer for the Shower	https://www.esquire.com/style/grooming/a35886/carlsberg-beer-grooming-products/	It won't get you drunk because it's just shampoo, but it's still good for your hair.	The Fashion Editors	2015-06-22T18:24:10Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/26/4000x2000/landscape-1434995566-carlsberg-beer-beauty-mood.jpg?resize=480:*	
Newly-Minted Twitter CEO Jack Dorsey Debuts Beard Over 140 Characters	https://www.esquire.com/style/grooming/a35677/twitter-jack-dorsey-beard/	So much for shaving before your first day.	Jill Krasny	2015-06-12T15:16:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/24/2560x1280/landscape-1434121076-screen-shot-2015-06-12-at-105320-am.png?resize=480:*	
LeBron's Secret? Pedicures.	https://www.esquire.com/style/grooming/a35652/nba-players-getting-nails-done/	Even during the finals you can find NBA superstars getting their toes did.	Adrian Nuñez	2015-06-11T19:48:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/24/480x240/landscape-1434047655-lebron-james-high-five.jpg?resize=480:*	
Another Day, Another Nail in the Beard-Trend Coffin	https://www.esquire.com/style/grooming/news/a35650/death-of-beards/	"Newly beardless model Joel Alexander declares beards ""over and done"" because his facial hair was preventing him from getting booked."	Andrew D. Luecke	2015-06-11T17:41:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/24/640x320/landscape-1434042913-tumblr-nld420zk3t1s6ofheo1-1280.jpg?resize=480:*	
In Defense of the Playoff Beard	https://www.esquire.com/style/grooming/a35632/nhl-playoff-beard-ban/	Why the chair of NBC sports is wrong to criticize hockey's greatest tradition.	Stephen Marche	2015-06-10T19:09:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/24/2560x1280/landscape-1433962453-gettyimages-476393726.jpg?resize=480:*	
Five 'Game of Thrones' Style Transformations You Didn't Notice	https://www.esquire.com/style/grooming/a35578/game-of-thrones-style-transformations/	How the men of Westeros upped their grooming game.	Sam Parker	2015-06-10T13:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/24/980x490/landscape-1433861150-game-of-thrones-grooming-43.jpg?resize=480:*	
More Proof That Hipster Beards Are Dead	https://www.esquire.com/style/grooming/news/a35480/more-proof-hipster-beards-are-dead/	The man that declared beards dead finally shaved his own.	Andrew D. Luecke	2015-06-04T17:03:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/23/768x384/landscape-1433436393-bjhfeqzcqaa-fpq.jpg?resize=480:*	
Why You've Never Heard of the Best, Cheapest Way to Shave	https://www.esquire.com/style/grooming/a35315/safety-razors-the-cheapest-way-to-shave-052815/	The long lost safety razor is economical, cool, and precise. That's why it's your new best friend.	Dennis Tang	2015-05-28T18:24:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/22/4000x2000/landscape-1432834778-filepicker-dx88u9qfssqeqrh1mkza-razorblade-fotor-collage.jpg?resize=480:*	Ford F-150
